Month,Day ,Hour,AmbTemp (K),SolarAz(Deg),ZenithAng(Deg),GHZ,NIP,Airmass,,Production/W,Power
2,27,10,292.15,-45.89,56.88,615,914,1.775439534,,0.777057893,194.2644733
2,27,11,295.15,-29.97,49.28,728,944,1.516645646,,0.881826134,220.4565334
2,27,12,296.15,-10.59,44.97,770,911,1.40539839,,0.914436774,228.6091934
2,27,13,298.15,10.41,44.93,732,768,1.404465879,,0.852732319,213.1830799
2,27,14,299.15,29.83,49.18,702,771,1.513806571,,0.817562835,204.3907088
2,27,15,301.15,45.81,56.74,339,125,1.769812839,,0.360665177,90.16629437
2,27,16,300.15,58.53,66.46,172,13,2.258805537,,0.159575128,39.89378188
2,27,17,299.15,68.93,77.48,176,224,3.13268533,,0.195569827,48.89245667
2,27,18,297.15,77.96,89.27,1,39,4.609340713,,0,0
2,27,19,296.15,86.42,101.44,0,0,0,,0,0
2,27,20,294.15,95.1,113.73,0,0,0,,0,0
2,27,21,293.15,104.95,125.83,0,0,0,,0,0
2,27,22,293.15,117.54,137.29,0,0,0,,0,0
2,27,23,291.15,135.69,147.2,0,0,0,,0,0
2,27,24,291.15,163.08,153.55,0,0,0,,0,0
2,28,1,289.55,-163.3,153.56,0,0,0,,0,0
2,28,2,288.15,-135.88,147.22,0,0,0,,0,0
2,28,3,288.05,-117.72,137.31,0,0,0,,0,0
2,28,4,288.15,-105.13,125.84,0,0,0,,0,0
2,28,5,287.15,-95.28,113.73,0,0,0,,0,0
2,28,6,285.15,-86.62,101.43,0,0,0,,0,0
2,28,7,285.15,-78.17,89.23,28,308,4.603173795,,0,0
2,28,8,288.15,-69.17,77.42,218,644,3.126757711,,0.295754047,73.93851176
2,28,9,290.15,-58.8,66.35,403,697,2.252000218,,0.526276626,131.5691564
2,28,10,292.15,-46.11,56.56,578,715,1.762631133,,0.713526703,178.3816757
2,28,11,293.15,-30.12,48.93,745,915,1.506765757,,0.900556258,225.1390646
2,28,12,294.15,-10.62,44.6,800,917,1.396837923,,0.949402571,237.3506427
2,28,13,295.15,10.54,44.58,726,701,1.396379342,,0.850734986,212.6837464
2,28,14,295.15,30.08,48.86,728,936,1.504808795,,0.877743178,219.4357946
2,28,15,296.15,46.11,56.47,562,751,1.759062345,,0.687460625,171.8651563
2,28,16,296.05,58.84,66.23,421,822,2.24461375,,0.542098005,135.5245012
2,28,17,295.15,69.24,77.29,223,772,3.11396376,,0.299251676,74.81291908
2,28,18,293.15,78.28,89.09,2,142,4.581657025,,0,0
2,28,19,292.15,86.76,101.27,0,0,0,,0,0
2,28,20,292.15,95.45,113.56,0,0,0,,0,0
2,28,21,290.15,105.34,125.64,0,0,0,,0,0
2,28,22,288.85,117.98,137.08,0,0,0,,0,0
2,28,23,287.45,136.14,146.92,0,0,0,,0,0
2,28,24,286.15,163.36,153.21,0,0,0,,0,0
3,1,1,284.85,-163.4,153.19,0,0,0,,0,0
3,1,2,283.55,-136.21,146.9,0,0,0,,0,0
3,1,3,282.15,-118.08,137.03,0,0,0,,0,0
3,1,4,280.85,-105.46,125.59,0,0,0,,0,0
3,1,5,281.35,-95.59,113.49,0,0,0,,0,0
3,1,6,281.95,-86.91,101.19,0,0,0,,0,0
3,1,7,282.45,-78.45,88.98,27,200,4.564824456,,0,0
3,1,8,284.15,-69.44,77.15,220,620,3.100260736,,0.299099997,74.77499931
3,1,9,286.35,-59.05,66.06,419,749,2.234216255,,0.557003237,139.2508092
3,1,10,288.05,-46.33,56.24,611,874,1.750008456,,0.779411158,194.8527894
3,1,11,290.25,-30.27,48.58,700,796,1.497043669,,0.855095278,213.7738196
3,1,12,291.35,-10.64,44.23,740,665,1.388422257,,0.874590741,218.6476852
3,1,13,293.05,10.68,44.22,526,200,1.388196794,,0.593523821,148.3809553
3,1,14,293.05,30.33,48.55,529,275,1.496217609,,0.607148031,151.7870078
3,1,15,293.55,46.42,56.2,367,125,1.748443551,,0.403989048,100.997262
3,1,16,293.05,59.16,66,145,0,2.230565129,,0.135196302,33.7990756
3,1,17,292.45,69.57,77.09,117,35,3.094411765,,0.111734374,27.93359347
3,1,18,290.85,78.6,88.91,1,7,4.554146411,,0,0
3,1,19,289.75,87.09,101.1,0,0,0,,0,0
3,1,20,289.15,95.81,113.38,0,0,0,,0,0
3,1,21,286.35,105.74,125.46,0,0,0,,0,0
3,1,22,287.45,118.42,136.86,0,0,0,,0,0
3,1,23,285.85,136.59,146.65,0,0,0,,0,0
3,1,24,285.25,163.65,152.86,0,0,0,,0,0
3,2,1,285.85,-163.5,152.82,0,0,0,,0,0
3,2,2,285.25,-136.53,146.57,0,0,0,,0,0
3,2,3,285.25,-118.43,136.75,0,0,0,,0,0
3,2,4,285.85,-105.79,125.33,0,0,0,,0,0
3,2,5,285.85,-95.89,113.24,0,0,0,,0,0
3,2,6,284.75,-87.19,100.94,0,0,0,,0,0
3,2,7,284.75,-78.72,88.73,31,250,4.526808268,,0,0
3,2,8,287.45,-69.7,76.88,214,548,3.074052139,,0.279178342,69.79458558
3,2,9,289.15,-59.31,65.77,430,761,2.216658404,,0.559104185,139.7760463
3,2,10,289.75,-46.56,55.92,585,774,1.737568919,,0.732014328,183.0035821
3,2,11,291.35,-30.42,48.22,689,755,1.487205809,,0.831981435,207.9953588
3,2,12,291.35,-10.65,43.86,758,767,1.380148983,,0.90183871,225.4596774
3,2,13,292.45,10.83,43.86,751,774,1.380148983,,0.890810263,222.7025658
3,2,14,293.05,30.6,48.23,708,881,1.487476888,,0.857325641,214.3314103
3,2,15,293.55,46.73,55.93,590,869,1.737954908,,0.733285736,183.3214341
3,2,16,293.05,59.49,65.78,418,780,2.217260111,,0.537392745,134.3481862
3,2,17,292.45,69.89,76.89,228,564,3.075017713,,0.286500947,71.62523677
3,2,18,289.75,78.93,88.73,3,119,4.526808268,,0,0
3,2,19,288.05,87.43,100.93,0,0,0,,0,0
3,2,20,287.45,96.17,113.21,0,0,0,,0,0
3,2,21,286.95,106.14,125.27,0,0,0,,0,0
3,2,22,286.95,118.86,136.64,0,0,0,,0,0
3,2,23,287.45,137.04,146.37,0,0,0,,0,0
3,2,24,286.35,163.94,152.51,0,0,0,,0,0
3,3,1,285.25,-163.59,152.45,0,0,0,,0,0
3,3,2,281.35,-136.84,146.23,0,0,0,,0,0
3,3,3,281.35,-118.78,136.46,0,0,0,,0,0
3,3,4,280.85,-106.12,125.07,0,0,0,,0,0
3,3,5,280.85,-96.2,113,0,0,0,,0,0
3,3,6,280.85,-87.48,100.7,0,0,0,,0,0
3,3,7,281.35,-79,88.48,18,14,4.489123613,,0,0
3,3,8,284.15,-69.97,76.61,120,27,3.048129543,,0.11799803,29.4995076
3,3,9,284.75,-59.56,65.47,186,6,2.198730358,,0.18469796,46.17448992
3,3,10,286.35,-46.78,55.6,220,6,1.725309966,,0.218262728,54.56568203
3,3,11,288.55,-30.58,47.86,359,48,1.477529582,,0.386725119,96.68127984
3,3,12,290.25,-10.67,43.48,329,18,1.37179784,,0.326082719,81.52067986
3,3,13,291.35,10.98,43.5,313,12,1.372233733,,0.306484886,76.62122144
3,3,14,292.45,30.87,47.91,264,6,1.478863935,,0.254799243,63.69981065
3,3,15,291.95,47.05,55.66,165,0,1.727594881,,0.155850257,38.96256427
3,3,16,291.35,59.82,65.55,153,0,2.203487933,,0.144081002,36.02025043
3,3,17,290.25,70.22,76.69,96,0,3.055780636,,0.083103788,20.77594708
3,3,18,289.15,79.26,88.55,2,0,4.499641992,,0,0
3,3,19,289.15,87.77,100.76,0,0,0,,0,0
3,3,20,289.15,96.54,113.04,0,0,0,,0,0
3,3,21,288.55,106.54,125.08,0,0,0,,0,0
3,3,22,288.55,119.3,136.41,0,0,0,,0,0
3,3,23,286.95,137.49,146.09,0,0,0,,0,0
3,3,24,286.35,164.22,152.15,0,0,0,,0,0
3,4,1,284.75,-163.68,152.08,0,0,0,,0,0
3,4,2,285.25,-137.15,145.9,0,0,0,,0,0
3,4,3,283.05,-119.12,136.17,0,0,0,,0,0
3,4,4,282.45,-106.44,124.81,0,0,0,,0,0
3,4,5,283.55,-96.5,112.74,0,0,0,,0,0
3,4,6,284.15,-87.77,100.44,0,0,0,,0,0
3,4,7,284.75,-79.28,88.22,40,319,4.450281503,,0,0
3,4,8,286.95,-70.24,76.34,245,722,3.022490572,,0.323852034,80.96300854
3,4,9,288.55,-59.82,65.17,461,859,2.181038793,,0.597924159,149.4810398
3,4,10,290.25,-47.01,55.27,629,886,1.712854383,,0.780691341,195.1728352
3,4,11,291.35,-30.73,47.5,712,719,1.46801236,,0.843828701,210.9571752
3,4,12,293.05,-10.68,43.1,633,366,1.363591883,,0.721404887,180.3512218
3,4,13,293.05,11.14,43.14,707,599,1.364448905,,0.820911847,205.2279617
3,4,14,293.55,31.15,47.59,694,770,1.470376901,,0.823146495,205.7866237
3,4,15,293.55,47.38,55.4,545,537,1.717738699,,0.644349025,161.0872561
3,4,16,293.05,60.15,65.32,330,330,2.189855189,,0.39071153,97.67788255
3,4,17,292.45,70.55,76.5,219,392,3.037649933,,0.257613611,64.40340275
3,4,18,291.35,79.6,88.37,5,92,4.472646973,,0,0
3,4,19,290.85,88.12,100.59,0,0,0,,0,0
3,4,20,290.25,96.91,112.87,0,0,0,,0,0
3,4,21,289.75,106.94,124.89,0,0,0,,0,0
3,4,22,289.75,119.75,136.19,0,0,0,,0,0
3,4,23,288.05,137.94,145.8,0,0,0,,0,0
3,4,24,286.95,164.51,151.8,0,0,0,,0,0
3,5,1,286.35,-163.75,151.7,0,0,0,,0,0
3,5,2,286.35,-137.45,145.56,0,0,0,,0,0
3,5,3,284.75,-119.46,135.87,0,0,0,,0,0
3,5,4,284.15,-106.77,124.54,0,0,0,,0,0
3,5,5,283.55,-96.8,112.49,0,0,0,,0,0
3,5,6,283.05,-88.05,100.19,0,0,0,,0,0
3,5,7,284.15,-79.55,87.96,42,319,4.411794357,,0,0
3,5,8,287.45,-70.51,76.06,238,632,2.99619905,,0.305590734,76.3976836
3,5,9,290.25,-60.08,64.87,433,722,2.163580943,,0.546915876,136.7289691
3,5,10,291.35,-47.24,54.94,614,752,1.700585422,,0.74308916,185.77229
3,5,11,291.95,-30.88,47.14,764,921,1.458651553,,0.910442469,227.6106173
3,5,12,293.05,-10.69,42.72,807,893,1.355528645,,0.944864073,236.2160184
3,5,13,294.15,11.31,42.77,819,961,1.35658153,,0.957391603,239.3479008
3,5,14,294.75,31.43,47.27,733,893,1.462013962,,0.865073559,216.2683899
3,5,15,295.25,47.71,55.13,609,880,1.707626735,,0.73716007,184.2900175
3,5,16,294.75,60.49,65.1,422,751,2.176944491,,0.525333722,131.3334304
3,5,17,294.75,70.89,76.3,231,549,3.018716183,,0.278227594,69.55689854
3,5,18,292.45,79.94,88.2,6,135,4.447308375,,0,0
3,5,19,290.85,88.47,100.42,0,0,0,,0,0
3,5,20,289.75,97.28,112.7,0,0,0,,0,0
3,5,21,288.05,107.34,124.7,0,0,0,,0,0
3,5,22,286.35,120.19,135.96,0,0,0,,0,0
3,5,23,285.85,138.39,145.52,0,0,0,,0,0
3,5,24,284.15,164.79,151.44,0,0,0,,0,0
3,6,1,284.15,-163.83,151.32,0,0,0,,0,0
3,6,2,283.05,-137.74,145.21,0,0,0,,0,0
3,6,3,282.45,-119.8,135.57,0,0,0,,0,0
3,6,4,282.45,-107.09,124.26,0,0,0,,0,0
3,6,5,280.85,-97.11,112.22,0,0,0,,0,0
3,6,6,280.85,-88.34,99.93,0,0,0,,0,0
3,6,7,283.05,-79.83,87.69,46,334,4.372200635,,0,0
3,6,8,286.35,-70.78,75.78,248,682,2.970207358,,0.319766484,79.94162105
3,6,9,288.55,-60.34,64.57,449,723,2.146354063,,0.565255241,141.3138102
3,6,10,290.85,-47.47,54.6,598,746,1.688137004,,0.72655559,181.6388976
3,6,11,293.55,-31.04,46.77,707,749,1.44919104,,0.827980366,206.9950914
3,6,12,295.25,-10.7,42.34,771,743,1.347605705,,0.88158986,220.397465
3,6,13,296.35,11.48,42.41,757,731,1.34905476,,0.862271773,215.5679434
3,6,14,296.95,31.72,46.96,693,746,1.454029008,,0.799249345,199.8123363
3,6,15,297.45,48.04,54.86,580,755,1.697638927,,0.684752217,171.1880542
3,6,16,297.45,60.83,64.88,429,776,2.164159135,,0.524628453,131.1571133
3,6,17,297.45,71.23,76.11,226,520,3.000871898,,0.265123453,66.28086314
3,6,18,294.75,80.28,88.02,6,134,4.420644598,,0,0
3,6,19,293.55,88.82,100.26,0,0,0,,0,0
3,6,20,291.95,97.65,112.52,0,0,0,,0,0
3,6,21,290.85,107.75,124.51,0,0,0,,0,0
3,6,22,288.55,120.64,135.74,0,0,0,,0,0
3,6,23,286.95,138.84,145.23,0,0,0,,0,0
3,6,24,287.45,165.07,151.08,0,0,0,,0,0
3,7,1,286.35,-163.9,150.94,0,0,0,,0,0
3,7,2,285.25,-138.03,144.87,0,0,0,,0,0
3,7,3,284.15,-120.13,135.26,0,0,0,,0,0
3,7,4,283.55,-107.41,123.98,0,0,0,,0,0
3,7,5,283.05,-97.41,111.96,0,0,0,,0,0
3,7,6,282.45,-88.63,99.67,0,0,0,,0,0
3,7,7,283.55,-80.11,87.42,51,317,4.332985578,,0,0
3,7,8,286.95,-71.05,75.5,237,496,2.944512858,,0.289236323,72.30908071
3,7,9,290.25,-60.6,64.26,459,769,2.128792704,,0.572710673,143.1776682
3,7,10,291.95,-47.7,54.26,636,852,1.675880894,,0.767814857,191.9537142
3,7,11,294.75,-31.19,46.4,708,719,1.439890346,,0.817479296,204.369824
3,7,12,296.35,-10.7,41.95,753,732,1.339617662,,0.85659877,214.1496924
3,7,13,297.45,11.66,42.04,763,725,1.341448294,,0.859132515,214.7831289
3,7,14,298.05,32.02,46.64,726,825,1.445905155,,0.830095881,207.5239702
3,7,15,298.05,48.39,54.6,586,773,1.688137004,,0.687496289,171.8740724
3,7,16,298.55,61.18,64.65,428,808,2.150925468,,0.521286617,130.3216543
3,7,17,298.05,71.58,75.92,237,566,2.98316589,,0.27628355,69.07088762
3,7,18,295.25,80.62,87.85,8,153,4.395617736,,0,0
3,7,19,294.75,89.17,100.09,0,0,0,,0,0
3,7,20,291.95,98.02,112.35,0,0,0,,0,0
3,7,21,291.35,108.15,124.32,0,0,0,,0,0
3,7,22,289.75,121.08,135.51,0,0,0,,0,0
3,7,23,290.25,139.29,144.94,0,0,0,,0,0
3,7,24,290.25,165.36,150.72,0,0,0,,0,0
3,8,1,286.35,-163.96,150.55,0,0,0,,0,0
3,8,2,285.85,-138.31,144.51,0,0,0,,0,0
3,8,3,285.25,-120.46,134.95,0,0,0,,0,0
3,8,4,284.75,-107.73,123.7,0,0,0,,0,0
3,8,5,285.25,-97.71,111.69,0,0,0,,0,0
3,8,6,283.55,-88.92,99.41,0,0,0,,0,0
3,8,7,285.85,-80.38,87.15,53,374,4.294147056,,0,0
3,8,8,289.15,-71.32,75.22,264,740,2.919112917,,0.331790275,82.94756885
3,8,9,292.45,-60.86,63.96,490,868,2.112027076,,0.603870733,150.9676832
3,8,10,294.75,-47.93,53.93,653,929,1.66416643,,0.777799451,194.4498627
3,8,11,296.35,-31.34,46.03,737,809,1.430746799,,0.843986734,210.9966834
3,8,12,298.05,-10.7,41.56,807,845,1.331772382,,0.905459899,226.3649748
3,8,13,299.75,11.84,41.67,801,840,1.333970843,,0.89088448,222.72112
3,8,14,300.25,32.33,46.32,719,819,1.437900138,,0.810551873,202.6379682
3,8,15,300.85,48.74,54.33,600,748,1.678388632,,0.684140016,171.0350039
3,8,16,300.25,61.54,64.43,418,735,2.138393127,,0.497127991,124.2819978
3,8,17,299.75,71.93,75.73,234,553,2.965597334,,0.267898495,66.97462367
3,8,18,296.95,80.97,87.67,9,156,4.369282857,,0,0
3,8,19,295.85,89.53,99.92,0,0,0,,0,0
3,8,20,294.15,98.4,112.18,0,0,0,,0,0
3,8,21,293.55,108.56,124.13,0,0,0,,0,0
3,8,22,289.75,121.53,135.28,0,0,0,,0,0
3,8,23,289.15,139.73,144.65,0,0,0,,0,0
3,8,24,288.05,165.64,150.36,0,0,0,,0,0
3,9,1,287.45,-164.02,150.16,0,0,0,,0,0
3,9,2,286.35,-138.58,144.16,0,0,0,,0,0
3,9,3,284.75,-120.78,134.64,0,0,0,,0,0
3,9,4,284.75,-108.05,123.42,0,0,0,,0,0
3,9,5,284.15,-98.01,111.42,0,0,0,,0,0
3,9,6,285.85,-89.2,99.14,0,0,0,,0,0
3,9,7,287.45,-80.66,86.88,58,325,4.255682924,,0,0
3,9,8,289.15,-71.59,74.93,253,590,2.893113558,,0.306371085,76.59277127
3,9,9,293.05,-61.12,63.65,427,540,2.094936584,,0.504401394,126.1003484
3,9,10,295.85,-48.17,53.58,616,747,1.651934085,,0.716581287,179.1453216
3,9,11,297.45,-31.5,45.66,720,743,1.421757775,,0.813964545,203.4911361
3,9,12,299.75,-10.7,41.17,771,720,1.3240674,,0.849855009,212.4637521
3,9,13,301.35,12.03,41.3,794,816,1.326620289,,0.871726396,217.931599
3,9,14,301.95,32.64,46,732,843,1.430012238,,0.813882286,203.4705715
3,9,15,303.05,49.09,54.07,621,872,1.669114577,,0.704793542,176.1983856
3,9,16,302.45,61.89,64.21,434,813,2.12598285,,0.511064295,127.7660738
3,9,17,301.95,72.28,75.53,244,590,2.947251705,,0.274585387,68.64634666
3,9,18,299.15,81.32,87.5,10,173,4.344565503,,0,0
3,9,19,296.35,89.89,99.75,0,0,0,,0,0
3,9,20,295.25,98.77,112.01,0,0,0,,0,0
3,9,21,292.45,108.97,123.94,0,0,0,,0,0
3,9,22,291.35,121.97,135.05,0,0,0,,0,0
3,9,23,289.15,140.17,144.35,0,0,0,,0,0
3,9,24,289.15,165.91,149.99,0,0,0,,0,0
3,10,1,290.25,-164.08,149.77,0,0,0,,0,0
3,10,2,287.45,-138.85,143.8,0,0,0,,0,0
3,10,3,286.35,-121.1,134.32,0,0,0,,0,0
3,10,4,285.85,-108.37,123.13,0,0,0,,0,0
3,10,5,285.25,-98.31,111.15,0,0,0,,0,0
3,10,6,284.15,-89.49,98.87,0,0,0,,0,0
3,10,7,286.95,-80.94,86.61,56,335,4.217591021,,0.049869242,12.46731039
3,10,8,290.85,-71.87,74.64,258,591,2.867424438,,0.306780703,76.69517564
3,10,9,292.45,-61.39,63.33,462,713,2.077541162,,0.55573428,138.9335701
3,10,10,295.85,-48.4,53.24,622,747,1.640237724,,0.719603035,179.9007587
3,10,11,298.05,-31.65,45.28,737,791,1.412683938,,0.828961657,207.2404142
3,10,12,300.25,-10.7,40.78,795,786,1.316500299,,0.872627145,218.1567863
3,10,13,302.45,12.22,40.93,794,804,1.319394557,,0.862445268,215.611317
3,10,14,303.05,32.96,45.68,739,837,1.422239761,,0.811423711,202.8559278
3,10,15,303.05,49.45,53.81,585,685,1.659950356,,0.650983446,162.7458614
3,10,16,303.05,62.25,63.99,449,779,2.11369357,,0.516998063,129.2495157
3,10,17,302.45,72.63,75.34,240,562,2.929962706,,0.26604461,66.51115248
3,10,18,299.75,81.67,87.33,11,172,4.319997673,,0,0
3,10,19,297.45,90.25,99.58,0,0,0,,0,0
3,10,20,295.25,99.15,111.83,0,0,0,,0,0
3,10,21,292.45,109.38,123.74,0,0,0,,0,0
3,10,22,292.45,122.42,134.81,0,0,0,,0,0
3,10,23,290.85,140.61,144.05,0,0,0,,0,0
3,10,24,289.75,166.19,149.62,0,0,0,,0,0
3,11,1,289.75,-164.13,149.38,0,0,0,,0,0
3,11,2,288.55,-139.12,143.44,0,0,0,,0,0
3,11,3,287.45,-121.42,134,0,0,0,,0,0
3,11,4,285.85,-108.68,122.84,0,0,0,,0,0
3,11,5,285.25,-98.61,110.87,0,0,0,,0,0
3,11,6,285.25,-89.78,98.6,0,0,0,,0,0
3,11,7,286.95,-81.22,86.33,62,389,4.178479141,,0.055411912,13.85297788
3,11,8,290.85,-72.14,74.35,285,750,2.842042652,,0.343285466,85.82136649
3,11,9,294.15,-61.65,63.02,503,875,2.060925025,,0.603210825,150.8027064
3,11,10,296.35,-48.64,52.9,688,935,1.628722345,,0.794289424,198.5723559
3,11,11,298.55,-31.81,44.9,812,964,1.403767623,,0.906553671,226.6384177
3,11,12,300.85,-10.69,40.39,867,978,1.309068709,,0.94677503,236.6937576
3,11,13,301.95,12.43,40.56,838,870,1.312291609,,0.90571516,226.4287899
3,11,14,303.05,33.28,45.36,738,818,1.414581038,,0.806024174,201.5060434
3,11,15,303.55,49.81,53.54,627,872,1.650548559,,0.702554267,175.6385667
3,11,16,304.15,62.62,63.77,448,758,2.10152423,,0.508363732,127.0909329
3,11,17,303.05,72.99,75.16,251,606,2.913708143,,0.275987019,68.99675475
3,11,18,299.15,82.03,87.15,13,192,4.294147056,,0,0
3,11,19,296.95,90.61,99.42,0,0,0,,0,0
3,11,20,297.45,99.53,111.66,0,0,0,,0,0
3,11,21,296.35,109.79,123.55,0,0,0,,0,0
3,11,22,295.85,122.86,134.58,0,0,0,,0,0
3,11,23,296.35,141.05,143.76,0,0,0,,0,0
3,11,24,292.45,166.47,149.25,0,0,0,,0,0
3,12,1,293.55,-164.17,148.99,0,0,0,,0,0
3,12,2,290.85,-139.37,143.08,0,0,0,,0,0
3,12,3,288.05,-121.74,133.68,0,0,0,,0,0
3,12,4,288.05,-108.99,122.54,0,0,0,,0,0
3,12,5,288.55,-98.91,110.59,0,0,0,,0,0
3,12,6,289.15,-90.06,98.32,0,0,0,,0,0
3,12,7,289.75,-81.5,86.05,66,412,4.139762786,,0.057725505,14.43137635
3,12,8,292.45,-72.41,74.06,282,719,2.816965297,,0.333221905,83.30547631
3,12,9,294.75,-61.92,62.7,484,772,2.044013066,,0.570800292,142.7000731
3,12,10,298.05,-48.88,52.55,656,853,1.617054434,,0.747451264,186.862816
3,12,11,299.75,-31.97,44.52,767,851,1.395006134,,0.84800475,212.0011875
3,12,12,301.95,-10.68,39.99,856,936,1.301584905,,0.924791616,231.197904
3,12,13,301.95,12.63,40.19,844,925,1.305309448,,0.913594806,228.3987014
3,12,14,304.15,33.61,45.05,745,825,1.407268577,,0.804968109,201.2420272
3,12,15,303.55,50.18,53.28,626,853,1.64160432,,0.697070348,174.267587
3,12,16,304.15,62.99,63.56,463,823,2.09001896,,0.525079934,131.2699834
3,12,17,303.55,73.35,74.97,247,579,2.896681166,,0.267631845,66.90796114
3,12,18,300.85,82.39,86.98,14,190,4.269885383,,0.01303784,3.259459944
3,12,19,298.55,90.97,99.25,0,0,0,,0,0
3,12,20,296.35,99.92,111.48,0,0,0,,0,0
3,12,21,293.05,110.21,123.35,0,0,0,,0,0
3,12,22,293.55,123.31,134.34,0,0,0,,0,0
3,12,23,291.35,141.49,143.46,0,0,0,,0,0
3,12,24,290.85,166.74,148.88,0,0,0,,0,0
3,13,1,289.75,-164.22,148.59,0,0,0,,0,0
3,13,2,289.15,-139.63,142.71,0,0,0,,0,0
3,13,3,288.55,-122.05,133.35,0,0,0,,0,0
3,13,4,288.05,-109.3,122.24,0,0,0,,0,0
3,13,5,286.95,-99.21,110.31,0,0,0,,0,0
3,13,6,288.05,-90.35,98.05,0,0,0,,0,0
3,13,7,288.05,-81.78,85.77,37,25,4.101439495,,0.021028966,5.25724142
3,13,8,290.85,-72.69,73.76,208,202,2.791340486,,0.220190272,55.04756794
3,13,9,294.15,-62.19,62.39,420,427,2.027859334,,0.476516428,119.129107
3,13,10,297.45,-49.12,52.2,662,718,1.605572456,,0.738614512,184.6536279
3,13,11,299.15,-32.12,44.14,469,155,1.386396824,,0.487327928,121.8319821
3,13,12,300.85,-10.67,39.6,742,582,1.294420755,,0.796033037,199.0082593
3,13,13,303.05,12.85,39.82,819,774,1.298446114,,0.869629329,217.4073323
3,13,14,303.55,33.95,44.73,791,959,1.39982903,,0.85654544,214.1363599
3,13,15,304.15,50.56,53.02,654,921,1.632766104,,0.72248973,180.6224326
3,13,16,304.15,63.36,63.34,412,535,2.078081011,,0.450675332,112.6688329
3,13,17,304.15,73.71,74.78,244,551,2.879787532,,0.260136458,65.03411443
3,13,18,301.35,82.74,86.81,14,187,4.245771591,,0.012512367,3.128091838
3,13,19,299.75,91.34,99.08,0,0,0,,0,0
3,13,20,298.05,100.3,111.31,0,0,0,,0,0
3,13,21,297.45,110.62,123.16,0,0,0,,0,0
3,13,22,294.15,123.75,134.1,0,0,0,,0,0
3,13,23,295.85,141.92,143.15,0,0,0,,0,0
3,13,24,295.25,167.01,148.51,0,0,0,,0,0
3,14,1,292.45,-164.26,148.19,0,0,0,,0,0
3,14,2,293.55,-139.87,142.34,0,0,0,,0,0
3,14,3,292.45,-122.35,133.02,0,0,0,,0,0
3,14,4,293.05,-109.61,121.94,0,0,0,,0,0
3,14,5,292.45,-99.5,110.03,0,0,0,,0,0
3,14,6,290.85,-90.63,97.77,0,0,0,,0,0
3,14,7,291.35,-82.06,85.48,78,338,4.062159245,,0.062511628,15.62790689
3,14,8,294.75,-72.97,73.46,247,350,2.766035174,,0.264533556,66.13338909
3,14,9,296.95,-62.46,62.07,236,87,2.011418605,,0.240475374,60.11884351
3,14,10,298.55,-49.36,51.85,684,783,1.594273503,,0.757523335,189.3808337
3,14,11,300.25,-32.28,43.76,808,970,1.377937097,,0.8867391,221.684775
3,14,12,301.35,-10.65,39.2,868,978,1.287206517,,0.936529415,234.1323536
3,14,13,303.05,13.07,39.44,857,937,1.291518955,,0.913985804,228.4964509
3,14,14,303.05,34.3,44.41,777,928,1.392498431,,0.841661522,210.4153805
3,14,15,303.55,50.94,52.77,632,840,1.624366659,,0.695576353,173.8940883
3,14,16,303.55,63.74,63.13,453,743,2.066794711,,0.505415281,126.3538202
3,14,17,302.45,74.08,74.6,241,683,2.863905296,,0.266455839,66.61395979
3,14,18,299.75,83.11,86.64,15,239,4.22180514,,0.013724091,3.431022667
3,14,19,298.55,91.7,98.92,0,0,0,,0,0
3,14,20,298.05,100.68,111.13,0,0,0,,0,0
3,14,21,297.45,111.03,122.96,0,0,0,,0,0
3,14,22,295.85,124.2,133.86,0,0,0,,0,0
3,14,23,294.15,142.35,142.85,0,0,0,,0,0
3,14,24,293.05,167.28,148.14,0,0,0,,0,0
3,15,1,294.75,-164.29,147.8,0,0,0,,0,0
3,15,2,293.05,-140.11,141.97,0,0,0,,0,0
3,15,3,293.05,-122.66,132.69,0,0,0,,0,0
3,15,4,293.55,-109.92,121.64,0,0,0,,0,0
3,15,5,291.35,-99.8,109.74,0,0,0,,0,0
3,15,6,291.35,-90.92,97.48,0,0,0,,0,0
3,15,7,291.95,-82.34,85.2,12,0,4.024628453,,0.006080574,1.520143383
3,15,8,294.75,-73.24,73.17,51,0,2.741874081,,0.0423558,10.58895
3,15,9,297.45,-62.73,61.75,341,196,1.995212612,,0.363292391,90.8230977
3,15,10,298.55,-49.6,51.5,293,41,1.58315471,,0.291164661,72.79116517
3,15,11,298.55,-32.44,43.38,138,0,1.369624403,,0.124914876,31.22871895
3,15,12,298.05,-10.64,38.8,144,0,1.280125247,,0.130885312,32.72132798
3,15,13,297.45,13.29,39.07,144,0,1.284890632,,0.13127643,32.81910762
3,15,14,295.85,34.65,44.1,217,0,1.385499327,,0.201284528,50.32113199
3,15,15,294.75,51.33,52.51,135,0,1.615732853,,0.12422268,31.05567002
3,15,16,294.75,64.12,62.91,140,0,2.055084174,,0.127713423,31.9283558
3,15,17,294.15,74.45,74.41,79,0,2.847268983,,0.065621731,16.40543269
3,15,18,293.55,83.47,86.47,5,0,4.197985487,,0.002204965,0.551241316
3,15,19,291.95,92.07,98.75,0,0,0,,0,0
3,15,20,290.85,101.07,110.96,0,0,0,,0,0
3,15,21,290.25,111.45,122.76,0,0,0,,0,0
3,15,22,290.25,124.64,133.62,0,0,0,,0,0
